task,size,subset,positions,balanced_accuracy,macro_f1,auroc,ci95
seed1_trained_l1_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.36115390889811305,0.3606003232090682,0.2803510967241098,"[0.3419562986234435, 0.382072489577478]"
seed1_trained_l1_m_shuffled_query_iid,full,all,20000,0.31353560217058385,0.28796630467091305,,"[0.3080986683436235, 0.3195037032292922]"
seed1_trained_l1_m_shuffled_state_iid,full,all,20000,0.06280023292742984,0.01284951866293763,,"[0.0623298183807046, 0.06326559659074218]"
seed1_trained_l1_u_full_A_iid,full,all,20000,0.6401541013724208,0.6399979702428285,0.6895058946047822,"[0.6311028640282011, 0.6488422512809009]"
seed1_trained_l1_u_full_B_iid,full,all,20000,0.6229916846394135,0.6229961246478282,0.6754062499849904,"[0.6138262127790819, 0.6321893160667028]"
seed1_trained_l1_u_full_C_iid,full,all,20000,0.6336529046837869,0.6329897829113009,0.6865491891373169,"[0.6251783133652967, 0.6426044626922024]"
seed1_trained_l1_u_full_D_iid,full,all,20000,0.6487159570977401,0.648668558575717,0.7017865374004091,"[0.6393736697032897, 0.6575750063505611]"
seed1_trained_l1_u_full_current_iid,full,all,20000,0.8345481275989557,0.834944331740969,0.927758690167973,"[0.8296492346128164, 0.83974280013572]"
seed1_trained_l1_u_full_current_iid,full,current_ne_previous,9976,0.8281784082395197,0.827993675294959,0.9206961902189467,"[0.8205212577675679, 0.8356931125205405]"
seed1_trained_l1_u_full_current_transfer,full,all,4979,0.831463883313677,0.8314952268280857,0.9291474232806597,"[0.8209321297796238, 0.8419643885198105]"
seed1_trained_l1_u_full_current_transfer,full,current_ne_previous,2530,0.8305257637816339,0.8306433500723508,0.9304694477970824,"[0.8155261556942089, 0.845176657813912]"
seed1_trained_l1_u_full_previous_iid,full,all,18617,0.7354342000626078,0.7355066714281389,0.8229592556065587,"[0.72844662938676, 0.742480333342255]"
seed1_trained_l1_u_full_previous_iid,full,current_ne_previous,9976,0.6647272893896569,0.664151378187318,0.7855645617690658,"[0.6550918019962317, 0.6741811354211982]"
seed1_trained_l1_u_full_previous_transfer,full,all,4644,0.7382613008571078,0.7341251586908595,0.8332473872514963,"[0.7245283007037873, 0.7516004183162911]"
seed1_trained_l1_u_full_previous_transfer,full,current_ne_previous,2530,0.7044854650381492,0.7022293880319728,0.8313520649090163,"[0.686893839328007, 0.7222291458768171]"
seed1_trained_l1_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l1_u_full_state_iid,full,all,20000,0.12378243894721873,0.06614839563692994,,"[0.12117794587972751, 0.1263706602798925]"
seed1_trained_l1_u_shuffled_A_iid,full,all,20000,0.5085922041606787,0.4405945700226069,0.5111640723650578,"[0.5036943222411002, 0.5133492123750255]"
seed1_trained_l1_u_shuffled_B_iid,full,all,20000,0.5085510902843742,0.4708822484759734,0.5316539515253766,"[0.502898473890358, 0.51439735341862]"
seed1_trained_l1_u_shuffled_C_iid,full,all,20000,0.5018122119266913,0.35226702665262244,0.5288796412329605,"[0.49972140947270594, 0.5037645006999245]"
seed1_trained_l1_u_shuffled_D_iid,full,all,20000,0.5096755029531193,0.45738284618725566,0.5428943392299588,"[0.504033768381157, 0.5148652942359011]"
seed1_trained_l1_u_shuffled_current_iid,full,all,20000,0.5189687734594582,0.41572740702020566,0.5355478448043945,"[0.5156022760840621, 0.5225443387505935]"
seed1_trained_l1_u_shuffled_current_iid,full,current_ne_previous,9976,0.5555391830579216,0.4611259072722504,0.6116147194916862,"[0.5502334301292381, 0.5608318888602261]"
seed1_trained_l1_u_shuffled_current_transfer,full,all,4979,0.5059978323058321,0.36163562113018166,0.5140775447738622,"[0.5005115770172434, 0.51145554394894]"
seed1_trained_l1_u_shuffled_current_transfer,full,current_ne_previous,2530,0.5017419827851848,0.36807835428616137,0.5136561574747438,"[0.49469367734435643, 0.5094716816628369]"
seed1_trained_l1_u_shuffled_previous_iid,full,all,18617,0.5160669040036794,0.5024605373886264,0.5301424472408967,"[0.5090219491284392, 0.5231214247649025]"
seed1_trained_l1_u_shuffled_previous_iid,full,current_ne_previous,9976,0.5177806128191029,0.5089446279836822,0.5328800616742071,"[0.5077048103487527, 0.5287365742868702]"
seed1_trained_l1_u_shuffled_previous_transfer,full,all,4644,0.5,0.34202323604420515,0.38230742938241424,"[0.5, 0.5]"
seed1_trained_l1_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.41514318698469466,"[0.5, 0.5]"
seed1_trained_l1_u_shuffled_query_iid,full,all,20000,0.3507794424568453,0.2475119507576519,,"[0.34611413347334613, 0.35521846512806704]"
seed1_trained_l1_u_shuffled_state_iid,full,all,20000,0.06632222595870915,0.018762939958592132,,"[0.06515962186790956, 0.06749565902640786]"
seed1_trained_l2_h_full_A_iid,full,all,20000,0.6712839988831949,0.6707412672352603,0.7387297593706538,"[0.6630443107046815, 0.6791206730589625]"
seed1_trained_l2_h_full_B_iid,full,all,20000,0.6627075858253024,0.6592123866009069,0.7358844360522706,"[0.6542685358248311, 0.6711703667829582]"
seed1_trained_l2_h_full_C_iid,full,all,20000,0.6640331654763378,0.6629005044975117,0.7365875751608582,"[0.6561585833662117, 0.6720561880636913]"
seed1_trained_l2_h_full_D_iid,full,all,20000,0.6714469002501948,0.6705356283351258,0.74744372819447,"[0.6632793240053566, 0.6795830451337667]"
seed1_trained_l2_h_full_current_iid,full,all,20000,0.9416005211362513,0.9415570789343402,0.9918211361231459,"[0.938352643185839, 0.9449503136212795]"
seed1_trained_l2_h_full_current_iid,full,current_ne_previous,9976,0.9342600542141362,0.9342415046241366,0.9895983459222031,"[0.9295341941425304, 0.9389774757829054]"
seed1_trained_l2_h_full_current_transfer,full,all,4979,0.9457497618256557,0.9457814642657267,0.9926198335920706,"[0.9388290175600605, 0.9519929113789063]"
seed1_trained_l2_h_full_current_transfer,full,current_ne_previous,2530,0.9367348354679446,0.9367446232929799,0.9895518535209366,"[0.9271511297807494, 0.9453734105580198]"
seed1_trained_l2_h_full_previous_iid,full,all,18617,0.8029070781832275,0.803004016930879,0.8972589041505572,"[0.7969142310711044, 0.8089111451822865]"
seed1_trained_l2_h_full_previous_iid,full,current_ne_previous,9976,0.7794147863750809,0.7793696888617052,0.8954065497493481,"[0.7708838380546739, 0.7888188504195065]"
seed1_trained_l2_h_full_previous_transfer,full,all,4644,0.8000248921649125,0.7996208546637382,0.8963291487251125,"[0.7876913208572945, 0.8130513616335175]"
seed1_trained_l2_h_full_previous_transfer,full,current_ne_previous,2530,0.7400329770404543,0.7400754436572112,0.868048710513963,"[0.723321382959124, 0.7596947957546252]"
seed1_trained_l2_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l2_h_full_state_iid,full,all,20000,0.14296128143945758,0.08865412036320683,,"[0.14030829353079186, 0.14577152140382407]"
seed1_trained_l2_h_shuffled_A_iid,full,all,20000,0.5388814646432477,0.5197437898947448,0.5016711084507356,"[0.5327796517755733, 0.5451875388015204]"
seed1_trained_l2_h_shuffled_B_iid,full,all,20000,0.5274893768538773,0.5072867968473106,0.5602360823217176,"[0.5214503890177856, 0.5339302672134]"
seed1_trained_l2_h_shuffled_C_iid,full,all,20000,0.5,0.3347303994943951,0.4463089140007967,"[0.5, 0.5]"
seed1_trained_l2_h_shuffled_D_iid,full,all,20000,0.5296936523317337,0.5013631588774792,0.5341175233147738,"[0.5232340849599656, 0.535517863030886]"
seed1_trained_l2_h_shuffled_current_iid,full,all,20000,0.5064173227842101,0.34389124366067386,0.5475947569952422,"[0.5050409555492287, 0.5078548813462564]"
seed1_trained_l2_h_shuffled_current_iid,full,current_ne_previous,9976,0.5023737173983646,0.33944404728108324,0.4889228799089357,"[0.5010651902268098, 0.5037117603675885]"
seed1_trained_l2_h_shuffled_current_transfer,full,all,4979,0.5064596897613205,0.5059254014459021,0.526828372636148,"[0.49331907498020944, 0.5209323047739268]"
seed1_trained_l2_h_shuffled_current_transfer,full,current_ne_previous,2530,0.4641359059091781,0.46154285387997485,0.4628167617871356,"[0.44456561748206974, 0.4844108962870795]"
seed1_trained_l2_h_shuffled_previous_iid,full,all,18617,0.519914681535506,0.5085644958146784,0.5388381686968022,"[0.5130725171481572, 0.5272359326570613]"
seed1_trained_l2_h_shuffled_previous_iid,full,current_ne_previous,9976,0.47057645125711844,0.45548509248266283,0.45121483396518847,"[0.461544063926283, 0.4806624929289388]"
seed1_trained_l2_h_shuffled_previous_transfer,full,all,4644,0.5291204892239217,0.5274596881565098,0.5295819230869256,"[0.5140238436885305, 0.5440894618131573]"
seed1_trained_l2_h_shuffled_previous_transfer,full,current_ne_previous,2530,0.5362241163672001,0.5306641053812999,0.5217747848148104,"[0.5167248881434002, 0.5554243800828379]"
seed1_trained_l2_h_shuffled_query_iid,full,all,20000,0.17755800952172007,0.17395183850909435,,"[0.1724858672199309, 0.18260265995128536]"
seed1_trained_l2_h_shuffled_state_iid,full,all,20000,0.06620103443092148,0.017776501094904765,,"[0.06530830972291453, 0.06713256865553625]"
seed1_trained_l2_m_full_A_iid,full,all,20000,0.6353033406222378,0.6253139793383211,0.705214563301747,"[0.6282204189704886, 0.6419594702782236]"
seed1_trained_l2_m_full_B_iid,full,all,20000,0.632690343675848,0.6327191885634702,0.7117952584609331,"[0.6256295160785974, 0.6405581053484369]"
seed1_trained_l2_m_full_C_iid,full,all,20000,0.6276165000988889,0.625662128354286,0.7129490269468796,"[0.6205079287532257, 0.6342882862849045]"
seed1_trained_l2_m_full_D_iid,full,all,20000,0.6416398143021205,0.634331839358044,0.7181015518455713,"[0.6337757188507511, 0.6490856714749208]"
seed1_trained_l2_m_full_current_iid,full,all,20000,0.9404687824268962,0.9406694336890686,0.9911413322666353,"[0.9369233120243925, 0.9437770571886098]"
seed1_trained_l2_m_full_current_iid,full,current_ne_previous,9976,0.9379561656521613,0.9380243808759127,0.9904889722787623,"[0.9330986469492689, 0.9426170428850494]"
seed1_trained_l2_m_full_current_transfer,full,all,4979,0.9414338840325718,0.9425805200399441,0.9924841503150508,"[0.9345078113491496, 0.9478128773826632]"
seed1_trained_l2_m_full_current_transfer,full,current_ne_previous,2530,0.9343475002515781,0.9346568305721821,0.9910656971900136,"[0.9244642147334843, 0.9437671665137832]"
seed1_trained_l2_m_full_previous_iid,full,all,18617,0.7782485662380305,0.777845407849928,0.8711120648932094,"[0.7721389289706025, 0.7839635690609923]"
seed1_trained_l2_m_full_previous_iid,full,current_ne_previous,9976,0.784494226483895,0.7827635170377099,0.8860743064867246,"[0.7762103829301182, 0.7925366225294501]"
seed1_trained_l2_m_full_previous_transfer,full,all,4644,0.7820581362084402,0.7819729361860419,0.8780796623582169,"[0.7693501837259096, 0.7947262833800801]"
seed1_trained_l2_m_full_previous_transfer,full,current_ne_previous,2530,0.7814905422273003,0.7773997243579871,0.887310527338879,"[0.7650396396339177, 0.7975782770286727]"
seed1_trained_l2_m_full_query_iid,full,all,20000,0.9885105280946833,0.9885069452478988,,"[0.9869563751181536, 0.9899555246249103]"
seed1_trained_l2_m_full_state_iid,full,all,20000,0.12712456969596928,0.06976365156641981,,"[0.12466443007413051, 0.12960903782545927]"
seed1_trained_l2_m_shuffled_A_iid,full,all,20000,0.512572051295396,0.500502042608741,0.5383975147431563,"[0.505581270788096, 0.5192975041480453]"
seed1_trained_l2_m_shuffled_B_iid,full,all,20000,0.5148183102197219,0.4708942414320875,0.5423384766261967,"[0.509077337226338, 0.5204724921261072]"
seed1_trained_l2_m_shuffled_C_iid,full,all,20000,0.49953505654639435,0.3703876641836583,0.4930183078966404,"[0.49642586911377434, 0.5027554284391779]"
seed1_trained_l2_m_shuffled_D_iid,full,all,20000,0.5,0.34141201264488935,0.4457927603878276,"[0.5, 0.5]"
seed1_trained_l2_m_shuffled_current_iid,full,all,20000,0.525041250214578,0.4594688675474881,0.5788089773181467,"[0.5197411268203639, 0.5299940917089746]"
seed1_trained_l2_m_shuffled_current_iid,full,current_ne_previous,9976,0.5249454964645052,0.447297543468521,0.6051142082195833,"[0.5180591625561957, 0.5318828971224515]"
seed1_trained_l2_m_shuffled_current_transfer,full,all,4979,0.5,0.3199945370117454,0.5980345678244757,"[0.5, 0.5]"
seed1_trained_l2_m_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.6472769252597504,"[0.5, 0.5]"
seed1_trained_l2_m_shuffled_previous_iid,full,all,18617,0.5,0.32819717090069284,0.46548194459311204,"[0.5, 0.5]"
seed1_trained_l2_m_shuffled_previous_iid,full,current_ne_previous,9976,0.5,0.3347559349159776,0.3420151516613128,"[0.5, 0.5]"
seed1_trained_l2_m_shuffled_previous_transfer,full,all,4644,0.5290764635292632,0.5011766412724115,0.5561738141855618,"[0.5145817674549973, 0.542729111962044]"
seed1_trained_l2_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.6032742025912853,0.5857371041381574,0.7637766336792089,"[0.5862227939142322, 0.6204613238784523]"
seed1_trained_l2_m_shuffled_query_iid,full,all,20000,0.35353408764223504,0.3498106359556882,,"[0.3468340682578133, 0.36032048324435595]"
seed1_trained_l2_m_shuffled_state_iid,full,all,20000,0.06260356210225106,0.014026273312020951,,"[0.061937751782957476, 0.06329608713788518]"
seed1_trained_l2_u_full_A_iid,full,all,20000,0.656374383830907,0.6561464923574957,0.7214044040006499,"[0.6486971345775339, 0.6646172432485792]"
seed1_trained_l2_u_full_B_iid,full,all,20000,0.6476954725328773,0.6437140668802064,0.7147303923883823,"[0.6399875504079751, 0.6564373142709226]"
seed1_trained_l2_u_full_C_iid,full,all,20000,0.6621777368343749,0.66107398737566,0.724563577928408,"[0.6534411672682606, 0.6707138699101522]"
seed1_trained_l2_u_full_D_iid,full,all,20000,0.6705224483204134,0.6704131770673429,0.7400152983175936,"[0.661826963012609, 0.6791168934235345]"
seed1_trained_l2_u_full_current_iid,full,all,20000,0.9079269108969744,0.9078830952617964,0.9799850187739719,"[0.903826864304321, 0.9118493733735357]"
seed1_trained_l2_u_full_current_iid,full,current_ne_previous,9976,0.8944604149986013,0.8943311418177702,0.974269588313413,"[0.8882160380915448, 0.9004788817599929]"
seed1_trained_l2_u_full_current_transfer,full,all,4979,0.910514692976917,0.9122189168983879,0.9818326892425505,"[0.9023745593629011, 0.9181503360265942]"
seed1_trained_l2_u_full_current_transfer,full,current_ne_previous,2530,0.9084762119656153,0.908803623907963,0.9797581225338318,"[0.8969948354210416, 0.9195971752098278]"
seed1_trained_l2_u_full_previous_iid,full,all,18617,0.7922085990730763,0.7923026587756961,0.8830605989959422,"[0.786126642324121, 0.7985455027097967]"
seed1_trained_l2_u_full_previous_iid,full,current_ne_previous,9976,0.7595804835540807,0.7595187928885263,0.8726915582223166,"[0.7504343468978812, 0.7691258704756113]"
seed1_trained_l2_u_full_previous_transfer,full,all,4644,0.7918485590408715,0.7915929609507941,0.883762692217669,"[0.7788827187482094, 0.8035049755642176]"
seed1_trained_l2_u_full_previous_transfer,full,current_ne_previous,2530,0.7409024058363611,0.740946088053787,0.8552141663765446,"[0.7230188997215824, 0.7580529185285081]"
seed1_trained_l2_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed1_trained_l2_u_full_state_iid,full,all,20000,0.13607147286050708,0.07711478707437021,,"[0.13335521232482248, 0.13844957785228673]"
seed1_trained_l2_u_shuffled_A_iid,full,all,20000,0.48758009743985803,0.48104328085765097,0.4842070383610517,"[0.4810883950830596, 0.49477263478433064]"
seed1_trained_l2_u_shuffled_B_iid,full,all,20000,0.5003086159834942,0.32955689649629677,0.49413565590692715,"[0.49976988072212053, 0.500829806552463]"
seed1_trained_l2_u_shuffled_C_iid,full,all,20000,0.5006038039649794,0.33607021579581003,0.45320859784924866,"[0.5003010523071946, 0.5009591309416828]"
seed1_trained_l2_u_shuffled_D_iid,full,all,20000,0.5,0.34141201264488935,0.39049909950050754,"[0.5, 0.5]"
seed1_trained_l2_u_shuffled_current_iid,full,all,20000,0.4993006999725853,0.3320328665775153,0.48867451619070923,"[0.49811805911664325, 0.500518075191286]"
seed1_trained_l2_u_shuffled_current_iid,full,current_ne_previous,9976,0.49742892835437913,0.3373374913039315,0.5002531841962256,"[0.49529748817384395, 0.4995306702400408]"
seed1_trained_l2_u_shuffled_current_transfer,full,all,4979,0.4970595749972313,0.32699439005945846,0.4688814128158846,"[0.49405291198987444, 0.49992110479303553]"
seed1_trained_l2_u_shuffled_current_transfer,full,current_ne_previous,2530,0.49868460611000304,0.3363730040687585,0.4379320970485049,"[0.49486961730441253, 0.5022735514055466]"
seed1_trained_l2_u_shuffled_previous_iid,full,all,18617,0.5000049305684738,0.33858838443453004,0.4190880896287282,"[0.49979138063024403, 0.5002232814256892]"
seed1_trained_l2_u_shuffled_previous_iid,full,current_ne_previous,9976,0.49999742756174653,0.3322576818836573,0.3527650897620173,"[0.49968074058530776, 0.500396228419689]"
seed1_trained_l2_u_shuffled_previous_transfer,full,all,4644,0.43250285145321943,0.36208830240075474,0.48659965596798943,"[0.4202978577052202, 0.44472896611833196]"
seed1_trained_l2_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.3582552920461954,0.3298228566520386,0.2794222892541476,"[0.34072508587569866, 0.37435810914683304]"
seed1_trained_l2_u_shuffled_query_iid,full,all,20000,0.22147147559360889,0.2159086341403447,,"[0.2170143319388979, 0.22608871832804195]"
seed1_trained_l2_u_shuffled_state_iid,full,all,20000,0.0625,0.011161832339146669,,"[0.0625, 0.0625]"
seed1_trained_l3_h_full_A_iid,full,all,20000,0.6776737152103418,0.6769116173996164,0.751058371688599,"[0.6698539243727083, 0.6856067135854595]"
seed1_trained_l3_h_full_B_iid,full,all,20000,0.6731638859941618,0.6702285726324829,0.7524794145274015,"[0.6652108246239142, 0.6809470596377609]"
